sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain
6/14/2024,Omeprazole 20mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,86,29,0,1
6/15/2024,Paracetamol 500mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),20,29,0,0
6/15/2024,Amoxicillin 250mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),97,20,0,0
6/15/2024,Vitamin C 1000mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",107,20,0,1
6/15/2024,Ibuprofen 400mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),22,33,0,1
6/15/2024,Aspirin 81mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",88,30,0,1
6/15/2024,Cefixime 200mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",58,32,0,1
6/15/2024,Loratadine 10mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",41,24,0,0
6/15/2024,Omeprazole 20mg,Mekophar,Để xa tầm tay trẻ em,60,28,0,0
6/16/2024,Paracetamol 500mg,Traphaco,Để xa tầm tay trẻ em,111,26,0,0
6/16/2024,Amoxicillin 250mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),65,23,0,0
6/16/2024,Vitamin C 1000mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",118,22,0,0
6/16/2024,Ibuprofen 400mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",49,33,0,1
6/16/2024,Aspirin 81mg,Mekophar,Giữ trong tủ lạnh (2-8°C),37,22,0,1
6/16/2024,Cefixime 200mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",64,28,0,0
6/16/2024,Loratadine 10mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",20,25,0,1
6/16/2024,Omeprazole 20mg,DHG Pharmacy,Để xa tầm tay trẻ em,119,34,0,1
6/17/2024,Paracetamol 500mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,78,33,0,0
6/17/2024,Amoxicillin 250mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),23,24,0,1
6/17/2024,Vitamin C 1000mg,Traphaco,Giữ trong tủ lạnh (2-8°C),93,27,0,0
6/17/2024,Ibuprofen 400mg,Imexpharm,Bảo quản ở nhiệt độ phòng,27,35,0,0
6/17/2024,Aspirin 81mg,OPC Pharma,Tránh ánh nắng trực tiếp,106,34,0,1
6/17/2024,Cefixime 200mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",94,24,0,1
6/17/2024,Loratadine 10mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),23,21,0,0
6/17/2024,Omeprazole 20mg,OPC Pharma,Để xa tầm tay trẻ em,115,28,0,0
6/18/2024,Paracetamol 500mg,Mekophar,Bảo quản ở nhiệt độ phòng,22,23,0,1
6/18/2024,Amoxicillin 250mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",22,29,0,0
6/18/2024,Vitamin C 1000mg,Mekophar,Giữ trong tủ lạnh (2-8°C),79,30,0,1
6/18/2024,Ibuprofen 400mg,OPC Pharma,"Bảo quản nơi khô ráo, thoáng mát",25,35,0,0
6/18/2024,Aspirin 81mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),22,24,0,0
6/18/2024,Cefixime 200mg,Traphaco,Tránh ánh nắng trực tiếp,79,35,0,0
6/18/2024,Loratadine 10mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),10,26,0,1
6/18/2024,Omeprazole 20mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),36,33,0,1
6/19/2024,Paracetamol 500mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,35,20,0,1
6/19/2024,Amoxicillin 250mg,DHG Pharmacy,Để xa tầm tay trẻ em,15,32,0,1
6/19/2024,Vitamin C 1000mg,Traphaco,Để xa tầm tay trẻ em,94,26,0,1
6/19/2024,Ibuprofen 400mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",13,23,0,1
6/19/2024,Aspirin 81mg,OPC Pharma,Tránh ánh nắng trực tiếp,84,21,0,0
6/19/2024,Cefixime 200mg,OPC Pharma,Bảo quản ở nhiệt độ phòng,89,34,0,1
6/19/2024,Loratadine 10mg,Traphaco,Để xa tầm tay trẻ em,23,21,0,0
6/19/2024,Omeprazole 20mg,Stella Pharma,"Bảo quản nơi khô ráo, thoáng mát",33,27,0,1
6/20/2024,Paracetamol 500mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,99,27,0,0
6/20/2024,Amoxicillin 250mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",105,30,0,0
6/20/2024,Vitamin C 1000mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),30,31,0,0
6/20/2024,Ibuprofen 400mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",14,26,0,0
6/20/2024,Aspirin 81mg,Traphaco,Tránh ánh nắng trực tiếp,85,28,0,1
6/20/2024,Cefixime 200mg,Boston Pharma,Tránh ánh nắng trực tiếp,18,33,0,0
6/20/2024,Loratadine 10mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",66,27,0,0
6/20/2024,Omeprazole 20mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),66,33,0,1
6/21/2024,Paracetamol 500mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),32,34,0,1
6/21/2024,Amoxicillin 250mg,Imexpharm,Để xa tầm tay trẻ em,63,28,0,0
6/21/2024,Vitamin C 1000mg,Mekophar,Để xa tầm tay trẻ em,18,28,0,1
6/21/2024,Ibuprofen 400mg,Imexpharm,Bảo quản ở nhiệt độ phòng,92,32,0,1
6/21/2024,Aspirin 81mg,Traphaco,Bảo quản ở nhiệt độ phòng,15,26,0,0
6/21/2024,Cefixime 200mg,Imexpharm,Giữ trong tủ lạnh (2-8°C),12,23,0,0
6/21/2024,Loratadine 10mg,Imexpharm,Tránh ánh nắng trực tiếp,66,34,0,1
6/21/2024,Omeprazole 20mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",113,32,0,0
6/22/2024,Paracetamol 500mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),112,25,0,1
6/22/2024,Amoxicillin 250mg,OPC Pharma,Bảo quản ở nhiệt độ phòng,111,29,0,1
6/22/2024,Vitamin C 1000mg,Mekophar,Tránh ánh nắng trực tiếp,101,32,0,0
6/22/2024,Ibuprofen 400mg,Traphaco,Để xa tầm tay trẻ em,11,33,0,0
6/22/2024,Aspirin 81mg,Boston Pharma,Tránh ánh nắng trực tiếp,66,33,0,1
6/22/2024,Cefixime 200mg,Imexpharm,Để xa tầm tay trẻ em,63,25,0,1
6/22/2024,Loratadine 10mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),73,20,0,1
6/22/2024,Omeprazole 20mg,OPC Pharma,Bảo quản ở nhiệt độ phòng,55,22,0,0
6/23/2024,Paracetamol 500mg,Mekophar,Để xa tầm tay trẻ em,94,32,0,1
6/23/2024,Amoxicillin 250mg,DHG Pharmacy,"Bảo quản nơi khô ráo, thoáng mát",87,32,0,1
6/23/2024,Vitamin C 1000mg,Mekophar,Giữ trong tủ lạnh (2-8°C),59,22,0,1
6/23/2024,Ibuprofen 400mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",33,32,0,0
6/23/2024,Aspirin 81mg,Traphaco,Giữ trong tủ lạnh (2-8°C),101,22,0,0
6/23/2024,Cefixime 200mg,Boston Pharma,Để xa tầm tay trẻ em,85,28,0,1
6/23/2024,Loratadine 10mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),79,26,0,0
6/23/2024,Omeprazole 20mg,Stella Pharma,Giữ trong tủ lạnh (2-8°C),37,22,0,1
6/24/2024,Paracetamol 500mg,Imexpharm,Tránh ánh nắng trực tiếp,76,20,0,0
6/24/2024,Amoxicillin 250mg,Stella Pharma,Tránh ánh nắng trực tiếp,92,29,0,0
6/24/2024,Vitamin C 1000mg,Stella Pharma,Tránh ánh nắng trực tiếp,24,26,0,1
6/24/2024,Ibuprofen 400mg,OPC Pharma,Bảo quản ở nhiệt độ phòng,94,27,0,1
6/24/2024,Aspirin 81mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",100,28,0,0
6/24/2024,Cefixime 200mg,Imexpharm,Tránh ánh nắng trực tiếp,12,20,0,1
6/24/2024,Loratadine 10mg,Imexpharm,"Bảo quản nơi khô ráo, thoáng mát",119,30,0,1
6/24/2024,Omeprazole 20mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",86,28,0,1
6/25/2024,Paracetamol 500mg,Mekophar,Tránh ánh nắng trực tiếp,108,26,0,1
6/25/2024,Amoxicillin 250mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),90,27,0,1
6/25/2024,Vitamin C 1000mg,OPC Pharma,Tránh ánh nắng trực tiếp,30,35,0,1
6/25/2024,Ibuprofen 400mg,Traphaco,Bảo quản ở nhiệt độ phòng,36,25,0,0
6/25/2024,Aspirin 81mg,OPC Pharma,Bảo quản ở nhiệt độ phòng,119,35,0,0
6/25/2024,Cefixime 200mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",95,35,0,0
6/25/2024,Loratadine 10mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",94,29,0,0
6/25/2024,Omeprazole 20mg,Boston Pharma,Giữ trong tủ lạnh (2-8°C),53,24,0,1
6/26/2024,Paracetamol 500mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,96,26,0,1
6/26/2024,Amoxicillin 250mg,Boston Pharma,"Bảo quản nơi khô ráo, thoáng mát",43,21,0,0
6/26/2024,Vitamin C 1000mg,Imexpharm,Tránh ánh nắng trực tiếp,20,20,0,0
6/26/2024,Ibuprofen 400mg,DHG Pharmacy,Giữ trong tủ lạnh (2-8°C),75,33,0,1
6/26/2024,Aspirin 81mg,Boston Pharma,Bảo quản ở nhiệt độ phòng,38,26,0,1
6/26/2024,Cefixime 200mg,Stella Pharma,Bảo quản ở nhiệt độ phòng,16,30,0,0
6/26/2024,Loratadine 10mg,Mekophar,Để xa tầm tay trẻ em,51,27,0,0
6/26/2024,Omeprazole 20mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,37,24,0,1
6/27/2024,Paracetamol 500mg,Traphaco,Để xa tầm tay trẻ em,52,31,0,0
6/27/2024,Amoxicillin 250mg,DHG Pharmacy,Để xa tầm tay trẻ em,96,29,0,0
6/27/2024,Vitamin C 1000mg,Traphaco,Bảo quản ở nhiệt độ phòng,96,20,0,0
6/27/2024,Ibuprofen 400mg,Boston Pharma,Để xa tầm tay trẻ em,11,22,0,0
6/27/2024,Aspirin 81mg,DHG Pharmacy,Bảo quản ở nhiệt độ phòng,31,32,0,0
6/27/2024,Cefixime 200mg,Mekophar,"Bảo quản nơi khô ráo, thoáng mát",78,23,0,0
6/27/2024,Loratadine 10mg,Traphaco,Tránh ánh nắng trực tiếp,56,27,0,0
6/27/2024,Omeprazole 20mg,Traphaco,Tránh ánh nắng trực tiếp,68,22,0,0
6/28/2024,Paracetamol 500mg,OPC Pharma,Giữ trong tủ lạnh (2-8°C),38,23,0,1
6/28/2024,Amoxicillin 250mg,DHG Pharmacy,Tránh ánh nắng trực tiếp,71,21,0,1
6/28/2024,Vitamin C 1000mg,DHG Pharmacy,Để xa tầm tay trẻ em,79,21,0,1
6/28/2024,Ibuprofen 400mg,Traphaco,"Bảo quản nơi khô ráo, thoáng mát",60,25,0,0
6/28/2024,Aspirin 81mg,Imexpharm,Tránh ánh nắng trực tiếp,65,21,0,1
6/28/2024,Cefixime 200mg,Boston Pharma,Tránh ánh nắng trực tiếp,31,20,0,1
6/28/2024,Loratadine 10mg,Traphaco,Tránh ánh nắng trực tiếp,27,30,0,1
6/28/2024,Omeprazole 20mg,Mekophar,Giữ trong tủ lạnh (2-8°C),44,29,0,1
